,Q5017_27-32nt,Q5019_27-32nt,Q5020_27-32nt,Q5033_27-32nt,Q5034_27-32nt,Q5035_27-32nt,Q5041_27-32nt,Q5042_27-32nt,Q5043_27-32nt,Q5334_27-32nt,Q5337_27-32nt,Q5338_27-32nt,R4816_27-32nt,R4816_37-43nt,R4816minus_20-23nt,R4816minus_20-32nt,R4816minus_27-32nt,R4819_27-32nt,R4819_37-43nt,R4819minus_20-23nt,R4819minus_20-32nt,R4819minus_27-32nt,R4869_27-32nt,R4869minus_20-23nt,R4869minus_20-32nt,R4869minus_27-32nt,R4870_27-32nt,R4870minus_20-23nt,R4870minus_20-32nt,R4870minus_27-32nt,R4902_27-32nt,R4902_37-43nt,R4903_27-32nt,R4903_37-43nt
YMR295C_mRNA,149.43,185.15,219.94,191.23,200.51,178.32,237.43,221.33,205.31,135.69,169.01,126.13,528.21,0,259.35,277.08,375.07,740.97,0,331.79,340.42,391.06,316.65,81.73,58.2,21.55,357.89,273.15,307.01,377.39,313.48,0,270.11,0
YMR304C-A_mRNA,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.09,0,0,0,0,0,0,0,0
YMR306C-A_mRNA,0,0,3.1,1.22,6.82,1.04,0,0,0,2.46,0,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YMR307C-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YFR049W_mRNA,93.34,87.86,111.49,110.18,94.32,86.18,100.51,120.16,86.91,83.39,105.37,96.11,60.07,0,55.53,58.5,75.21,70.42,0,124.97,162.92,372.48,75.4,0,0,0,33.49,105.57,101.04,93.52,83.33,0,0,0
YMR310C_mRNA,41.92,41.84,39.57,47.18,44.76,56.31,23.5,40.97,39.77,42.02,38.63,39.23,21.85,0,86.29,106.96,218.83,38.42,0,74.77,63.07,0,68.56,28.39,127.1,283.64,71.78,80.42,72.53,57.4,15.15,0,210.54,0
YMR315W_mRNA,81.77,72.91,72.89,105.33,88.41,93.94,61.53,64.37,49.56,97.42,74.96,78.45,96.54,272.15,127.11,109.24,13.43,37.72,0,220.24,196.07,66.51,35.9,65.06,39.71,0,57.67,56.86,85.89,144.03,128.95,437.86,245.01,0
YMR315W-A_mRNA,2.89,1.9,0,8.86,1.76,5.62,0,0,0,1.48,6.25,7.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YMR316C-A_mRNA,0,2.4,0,5.59,1.11,0,0,0,0,1.87,1.97,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YMR316C-B_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YMR317W_mRNA,0,0,0,0.21,0,0,0,0,0,0.57,0.2,0.23,0,0,0,0,0,0,0,0,0,0,11.92,0,0,0,0,0,0,0,8.24,0,2.54,0
YMR320W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YMR321C_mRNA,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.68,0,107.34,80.96,0,126.79,0,0,0,0,14.12,18.56,18.02,20.25,0,0,319.35
YMR324C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YMR326C_mRNA,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YER005W_mRNA,16.79,19.86,20.9,21.4,20.43,15.82,8.77,13.76,7.71,20.87,16.59,22.74,24.47,0,21.94,26.12,45.95,3.91,43.88,45.49,38.37,0,28.15,31.89,19.46,0,24.85,12.64,11.98,10.71,19.8,0,21.83,0
YOR064C_mRNA,10.45,5.88,9.98,20.57,11.6,9.43,5.19,7.76,24.34,17.24,9.68,12.77,0,0,10.08,8.49,0,4.63,0,0,0,0,0,0,0,0,6.92,4.26,2.82,0,6.7,0,51.71,0
YHR090C_mRNA,12.03,8.81,9.68,12.75,15.79,5.99,21.47,11.55,11.74,11.4,10.34,14.86,5.99,0,30.59,25.78,0,15.32,0,0,11.52,74.26,0,0,0,0,8.58,14.31,9.47,0,0,0,0,0
YKL067W_mRNA,64.25,55.18,49.87,70.4,58.45,63.2,60.95,87.43,88.06,53.2,70.05,59.32,0,0,58.8,48.45,0,27.17,0,48.3,65.2,158.11,99.57,102.72,116.45,139.38,67.02,84.79,72.77,49.62,149.34,0,206.28,0
YNL010W_mRNA,251.32,262.96,250.81,232.83,225.71,249.98,255.12,312.77,282.62,272.98,210.24,244.18,239.61,369.52,225.57,218.49,181.81,171.77,0,256.22,216.15,0,224.81,728.09,459.79,39.69,211.65,238.96,261.54,313.67,174.57,594.52,165.85,215.41
YNL011C_mRNA,6.19,6.09,6.69,4.41,7.8,4.14,0,7.1,4.64,5.91,9.22,9.74,0,0,7.71,8.12,10.37,2.65,0,0,31.93,205.43,0,0,52.65,135.83,4.95,2.51,1.63,0,0,0,0,0
YNL013C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL017C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL018C_mRNA,0,0.16,0,0,0,0.31,0,0.67,0,0,0.52,1.23,0,0,0,0,0,0,0,0,0,0,11.82,0,0,0,0,5.56,3.69,0,0,0,0,0
YNL019C_mRNA,4.6,8.16,6.06,3.88,3.37,3.87,0,3.19,4.17,8.03,7.3,2.14,0,0,4.65,3.85,0,7.62,0,0,0,0,0,0,0,0,0,5.26,3.49,0,0,0,0,0
YNL024C_mRNA,1.71,1.69,3.58,2.36,4.38,2,4.77,1.42,1.86,1.05,4.44,3.04,0,0,3.08,2.6,0,17,0,0,0,0,0,11.5,7.02,0,11.12,3.91,2.59,0,43.03,0,0,0
YNL028W_mRNA,0,0,0,0,0,0,0,0,0,0,0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL033W_mRNA,0,0,0,3.88,0,3.87,0,3.19,4.17,0,0,2.14,0,0,4.65,3.85,0,7.62,0,0,0,0,0,0,0,0,0,5.26,3.49,0,0,0,0,0
YNL034W_mRNA,0.97,0.48,1.13,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.82,0,0,0,1.5,5.56,3.69,0,0,0,0,0
YNL035C_mRNA,48.97,54.02,45.42,52.46,53.82,56.72,42.61,46.04,53.76,55.83,53.19,60.29,54.85,66.19,40.45,39.45,34.34,20.46,0,10.44,8.81,0,15.3,55.5,33.88,0,19.66,37.73,33.95,26.68,16.91,0,130.5,135.04
YNL040W_mRNA,26.07,24.65,25.45,30.66,23.65,27.96,14.52,26.9,22.68,24.41,29.08,27.23,12.15,175.75,32.04,27,0,59.54,58.18,0,3.9,25.11,84.7,63.25,38.61,0,36.76,40.61,30.1,9.45,26.21,0,28.9,0
YNL042W-B_mRNA,6.74,1.99,0,7.74,9.86,6.55,18.76,5.61,0,6.23,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL043C_mRNA,2.99,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.15,11.09,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL046W_mRNA,26.11,18.48,23.24,27.18,38.8,21.41,28.4,6.79,2.22,38.96,35.29,30,0,0,7.34,15.47,59.51,45.59,0,99.1,83.6,0,0,0,0,0,18.93,13.76,12.09,9.25,0,0,0,0
YNL050C_mRNA,26.16,29.21,24.1,17.59,16.33,19.83,39.97,25.22,32.95,15.72,24.14,17.79,30.96,0,66.13,55.73,0,63.35,0,63.53,53.59,0,0,0,0,0,48.83,91.1,65.25,14.46,62.99,0,61.89,0
YNL050C_pre-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL054W-B_pre-mRNA,0.09,0.1,0,0.21,0,0.17,0,0,0,0,0.11,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.94,0,0,0,0
YNL057W_mRNA,0,0,0,0,0,0,0,0,0,0,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.43,0,0,0,0,0,0,0
YNL058C_mRNA,67.97,52.22,42.29,77.1,64.48,94.81,0,66.89,50.6,55.59,66.47,54.35,38.33,79.4,86.51,92.21,123.4,31.51,315.42,199.88,168.62,0,0,132.83,81.08,0,82.42,61.27,70.57,89.51,131.66,319.38,15.63,0
YNL067W-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL067W-B_mRNA,0,0.87,5.12,4.08,3.22,10.26,0,3.69,0,4.08,2.87,3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08,0,0,0,0,0,0,0
YNL089C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL092W_mRNA,2.1,2.75,0.81,1.6,2.98,2.71,0,3.87,0,2.51,2.27,5.61,0,0,2.1,7.09,33.95,0,0,0,0,0,0,0,0,0,6.48,0,0,0,0,0,0,0
YNL095C_mRNA,6.89,3.98,6.27,7.57,5.75,6.4,6.26,3.74,8.14,5.08,7.13,7.22,0,0,20.44,22.88,36.41,7.44,0,6.66,5.61,0,9.74,0,64.8,166.93,5.56,13.72,12.53,10.19,0,0,0,0
YNL097C-B_mRNA,0.92,1.82,2.15,2.12,3.38,3.59,0,3.84,0,0,1,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL097W-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.86,0,0,0,0,0,0,0
YNL103W-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL108C_mRNA,64.19,70.9,52.1,91.28,59.62,64.01,80.37,65,72.01,51.77,66.45,59.85,85.71,0,42.81,43.82,49.53,147.55,523.12,7.5,6.3,0,104.83,0,0,0,118.15,69.8,66.86,61.59,121.94,0,141.19,0
YNL109W_mRNA,1.71,1.68,0.99,0,0,0,0,1.78,0,4.61,1.39,2.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL114C_mRNA,0,0,0,0,0,0,0,0,0,1.69,2.97,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL115C_mRNA,25.95,18.87,16.34,20.23,22.32,21.31,15.06,19.28,21,18.32,17.2,21.74,27,0,15.38,16.49,22.53,30.68,0,24.02,20.26,0,0,0,9.55,24.59,18.63,12.4,17.62,28.02,36.06,0,29.97,0
YNL120C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL122C_mRNA,21.12,7.31,3.98,23.61,6.26,17.75,0,28.5,21.73,8.79,9.26,9.41,0,0,15.35,12.94,0,14.17,0,0,0,0,46.37,0,0,0,7.94,0,8.6,25.88,92.24,0,0,0
YNL134C_mRNA,151.35,148,137.31,124.31,133.75,138.98,67.13,85.82,58.26,123.34,96.15,110.72,98.82,226.15,336.02,348.4,416.73,302.61,224.59,373.86,410.53,612.71,134.91,306.49,363.17,454.86,161.54,168.52,150.36,115.38,216.43,667.07,378.66,76.9
YNL140C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,27.04,0,22.73,17.93,0,9.39,0,79.41,66.99,0,23.17,54.57,33.34,0,23.51,4.56,15.74,37.99,160.07,0,228.08,0
YNL143C_mRNA,39.78,32.38,41.92,54.83,80.51,50.5,7.38,15.45,20.18,61.25,53.32,71.94,0,0,0,12.03,77.35,19.75,0,0,0,0,0,0,0,0,29.52,0,0,0,0,0,0,0
YNL144C_mRNA,1.64,2.02,2.06,1.57,2.25,3.98,3.8,0.57,1.48,1.47,1.18,1.21,0,0,2.47,2.08,0,13.55,0,0,0,0,0,0,0,0,0.63,0,0,0,0,0,0,0
YNL144W-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL146C-A_mRNA,4.63,1.52,0,0,0,1.5,0,0,0,3.56,4.17,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL146W_mRNA,14.83,5.48,13.65,11.36,12.44,14.41,0,10.29,6.72,21.89,22.72,18.02,0,0,0,0,0,0,0,0,0,0,0,185.71,113.36,0,8.6,0,0,0,0,0,0,0
YNL150W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL162W-A_mRNA,38.75,46.07,60.33,50.38,73.53,53.98,40.71,45.62,39.74,92.31,75.08,68.58,0,0,0,0,0,0,0,0,0,0,106.89,0,0,0,13.56,0,0,0,0,0,0,0
YNL165W_mRNA,4.46,7.62,7.91,4.85,7.29,7.29,9.8,1.95,1.28,6.86,4.82,6.84,27.33,98.93,4.24,8.93,34.22,0,0,15.6,13.16,0,0,110.61,67.52,0,13.06,0,3.56,10.64,0,0,0,0
YNL170W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL171C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL174W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL179C_mRNA,1.59,0.67,0,1.3,2.44,0,0,0,0,0,1.52,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL181W_mRNA,43.88,44.42,64.32,24.08,49.04,50.69,20.36,35.5,53.02,40.55,45.33,60.58,47.33,0,35.22,37.1,47.41,27.24,0,37.83,31.91,0,106.94,16.22,9.98,0,61.07,33.48,42.55,60.79,70.03,0,74.33,0
YNL184C_mRNA,0,0,0,0,0,0,0,0.53,0,0,0,0,103.44,0,12.37,0,0,0,0,39.05,32.95,0,0,0,0,0,0,0,0,0,0,0,98.45,0
YNL190W_mRNA,250.59,161.78,147.99,181.3,170.5,180.69,156.01,207.34,147.77,178.44,211.11,188.02,268.49,502.78,178.7,177.81,173.87,269.34,865.47,153.29,147.15,114.81,402.85,80.28,88.22,101.21,330.7,81.87,92.29,113.5,226.88,0,33.04,68.39
YNL193W_mRNA,14.39,15.5,15.17,11.02,16.84,13.42,16.03,18.36,19.82,15.96,14.11,13.87,29.8,0,15.61,20.47,46.64,26.2,0,12.78,32.35,138.59,59.23,0,20.03,50.91,34.71,8.79,8.75,8.7,72.34,0,42.55,0
YNL194C_mRNA,0.29,0,0.68,0.67,2.14,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL195C_mRNA,3.6,2.58,3.42,6.02,2.99,5.72,0,2.72,0,2.52,3.89,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04,0,0,0,0,0,0,0
YNL198C_mRNA,7.48,0,0,0,0,2.86,13.63,6.17,0,1.55,0,0,0,0,8.09,0.9,0,24.96,0,0,0,0,0,0,0,0,109.39,0,0,0,0,0,0,0
YNL200C_mRNA,28.08,18.56,12.97,13.26,16.18,32.89,16.07,14.41,10.46,15.99,17.47,22.43,0,0,13.85,17.51,37.4,19.1,0,0,0,0,0,0,0,0,16.06,4.39,2.91,0,0,0,127.95,0
YNL203C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL205C_mRNA,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.81,0,0,0,0,0,0,0,0,0,0,0,0,72.73,0,0,0
YNL208W_mRNA,113.57,100.39,95.1,168.45,125.11,93.83,74.69,100.46,87.51,93.64,88.46,106,321.19,0,112.51,169.34,478.19,227.56,0,286.08,274.62,215.29,697.33,179.81,420.72,806.63,269.62,106.88,141.87,212.84,634.15,305.29,396.55,0
YNL211C_mRNA,0.66,3.25,3.07,1.52,6.04,2.57,0,0,0,3.05,0,1.68,0,0,0,0,0,8.2,0,0,0,0,10.73,0,0,0,6.13,0,0,0,0,0,0,0
YNL217W_mRNA,18.18,16.39,12.18,16.99,15.22,17.96,25.74,26.93,13.4,9.49,12.33,17.97,83.76,0,55.57,49.17,14.98,80.33,0,68.21,57.54,0,40.05,0,0,0,22.87,17.61,23.35,34.93,66.39,0,119.58,0
YNL226W_mRNA,0,0,0,2.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL228W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL234W_mRNA,2.43,1.09,1.8,3.04,0.4,1.29,6.15,2.76,0,2.04,2.87,2.52,4.29,0,0,0,0,0,0,9.8,8.27,0,0,0,0,0,6.15,0,0,0,0,0,0,0
YNL235C_mRNA,0,0,1.74,4.59,0,0,0,0,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL247W_mRNA,97.22,100.16,94.11,83.45,97.84,95.99,57.01,97.83,98.38,96.01,99.25,107.51,169.26,0,106.42,114.89,160.54,101.66,128.68,52.88,74.55,190.81,70.82,89.15,97.98,112.14,120.1,98.51,114.57,146.72,92.49,0,29.29,151.06
YNL266W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL276C_mRNA,3.17,3.12,0,6.06,8.69,2.05,0,0,0,3.25,7.99,4.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.24,0,0,0,85.29,0,14.63,0
YNL277W-A_mRNA,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL284C-B_pre-mRNA,0,0.23,0,0,0,0,0,0,0,0,0.47,0.18,17.55,0,7.17,4.67,3.45,4.66,0,5.81,6.55,10.25,0,0,0,0,5.29,11.24,8.54,0,26.88,0,0,0
YNL285W_mRNA,5.82,6.64,1.28,24.6,5,15.46,0,2.28,0,5.92,9.83,7.68,0,0,0,4.15,26.67,0,0,36.22,30.56,0,0,0,0,0,2.54,0,0,0,0,0,0,0
YNL295W_mRNA,11.48,12.03,9.04,13.61,13.88,10.79,12.89,16.95,20.13,11.69,11.81,11.03,25.16,0,11.72,12.7,18,20.68,0,0,0,0,42.1,0,0,0,9.45,4.24,5.63,8.39,26.59,0,25.65,0
YNL296W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL303W_mRNA,0,0.56,0,0,0,0,0,0,0,0,0,1.54,0,0,0,0,0,0,644.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL319W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL320W_mRNA,41.22,30.86,28.11,45.39,36.76,43.02,18.97,25.51,37.04,30.95,37.56,46.64,33.07,0,33.76,36.21,49.68,21.14,0,0,0,0,55.34,263.2,195.59,90.37,36.34,31.12,25.79,15.44,152.89,0,37.76,0
YNL324W_mRNA,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL337W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL338W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL339W-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL339W-B_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR001W-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR003W-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR005C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR014W_mRNA,4.58,8.28,7.55,13.17,11.18,13.36,0,7.95,4.15,9.41,5.78,6.78,81.6,0,3.44,2.9,0,66.4,0,0,0,0,0,0,0,0,1.77,13.08,8.67,0,0,0,0,0
YNR021W_mRNA,131.86,116.99,103,117.35,108.63,125.11,76.08,129.5,127.88,115.61,108.91,106.33,147.61,0,111.57,126.58,207.9,144.52,298.52,126.41,119.97,85.8,150.54,8,48.84,113.46,199.48,116.93,135.25,172.34,260.2,698.56,98.78,0
YNR025C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR029C_mRNA,12.96,16,12,8.58,15.26,13.65,21.4,7.31,16.71,13.19,12.11,16.43,25.58,0,13.89,18.39,42.7,24.53,0,0,4.11,26.43,3.57,0,0,0,25.47,9.89,11.62,14.93,0,0,0,0
YNR034W-A_mRNA,10.13,3.33,2.24,8.87,6.18,5.62,0,6.02,0,3.71,4.17,2.45,0,0,8.66,7.3,0,0,0,31.9,26.91,0,0,0,0,0,2.24,0,0,0,0,0,80.22,0
YNR040W_mRNA,26.96,26.92,31.77,37.84,32.18,11.64,20.85,20.25,28.5,25.94,23.88,28.95,50.88,0,47.19,45.45,36.4,74.36,209.94,66.19,55.84,0,6.08,0,7.67,19.87,24.31,34.32,34.53,33.95,0,0,20.75,0
YNR042W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR048W_mRNA,9.69,10.24,8.24,11.4,9.51,6.89,0,3.93,14.13,6.55,10.73,9.58,0,0,25.6,21.58,0,2.93,0,15.71,13.26,0,19.19,0,0,0,10.96,27.04,19.73,5.36,0,0,0,0
YNR061C_mRNA,42.29,42.6,39.56,52.61,40.72,55.62,44.28,26.47,24.21,49.47,47.8,52.42,0,0,48.74,45.91,30.93,55.28,0,56.31,47.5,0,0,0,0,0,29.51,90.85,69.85,28.84,97.08,72.11,0,0
YNR062C_mRNA,0.82,0.54,1.59,0,1,1.6,0,0,0,0.42,0.3,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06,6.22,0,0,0,0
YNR063W_mRNA,4.56,4.65,5.3,4.86,5.95,4.11,6.8,3.39,5.31,4.76,6.16,7.64,0,0,4.42,3.72,0,8.08,0,0,0,0,0,0,0,0,9.06,5.6,3.71,0,17.54,0,13.54,0
YNR064C_mRNA,2.41,0.59,0.35,0,2.21,2.35,0,1.26,0,1.86,0.98,2.68,0,0,8.16,6.88,0,0,0,0,0,0,0,0,0,0,0,17.25,11.44,0,0,0,0,0
YNR065C_mRNA,6.29,8.45,5.25,7.11,8.48,11.74,14.61,4.48,7.71,3.57,7.93,9.32,20.36,0,22.34,20.71,18.2,10.79,0,19.22,22.06,11.27,0,0,0,0,8.45,20.16,23.35,28.01,15.53,0,38.91,0
YNR066C_mRNA,17.7,16.02,17.27,27.95,15.42,34.61,3.02,15.32,21.76,23.49,19.04,26.25,8.41,0,4.99,4.12,0,13.44,0,15.54,10.65,0,0,0,0,0,11.7,12.81,14.69,18.66,23.33,0,0,0
YNR068C_mRNA,0,0,0.37,2.91,4.06,0.62,0,0,0,0.98,1.03,1.61,0,0,2.86,2.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR071C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR073C_mRNA,0.38,0.47,0.22,0,0,0,0,0,0,0.44,1.14,0,0,0,0,0,0,8.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.92,0
YNR075C-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR077C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOL013W-A_mRNA,0.78,0,0,0,0,0,0,0,0,0,0,0,0,998.73,66.55,125.42,0,0,1572.43,13,14.08,0,0,22.39,15.68,0,0,11.54,34.9,0,0,0,0,1464.37
YOL013W-B_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOL014W_mRNA,8.1,2.13,13.17,13.64,8.88,11.54,0,2.25,2.93,11.64,24.51,22.58,136.22,153.13,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0
YOL019W_mRNA,33.28,26.62,33.18,38.42,23.79,28.56,39.98,16.87,30.31,27.05,32.14,29.34,36.08,118.5,44.31,43.79,41.06,33.55,23.54,71.27,69.49,61.01,21.96,0,17.39,44.82,27.43,59.81,57.32,53.61,42.46,0,56.19,0
YOL019W-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOL024W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,62.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOL029C_mRNA,0,0,0,0,0,0,0,0,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOL035C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOL036W_mRNA,18.31,25.75,20.59,27.96,29.97,29.73,20.13,28.58,35.37,21.71,20.84,25.82,2.34,0,19.64,17.47,5.86,13.46,150.86,13.15,11.24,0,19.57,0,0,0,21.8,20.74,18.34,13.66,10.82,0,6.68,0
YOL037C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOL038C-A_mRNA,0.99,0,0,0,0,0,0,0,0,0,0,1.26,0,0,0,0,0,24.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
