,Q5017_27-32nt,Q5019_27-32nt,Q5020_27-32nt,Q5033_27-32nt,Q5034_27-32nt,Q5035_27-32nt,Q5041_27-32nt,Q5042_27-32nt,Q5043_27-32nt,Q5334_27-32nt,Q5337_27-32nt,Q5338_27-32nt,R4816_27-32nt,R4816_37-43nt,R4816minus_20-23nt,R4816minus_20-32nt,R4816minus_27-32nt,R4819_27-32nt,R4819_37-43nt,R4819minus_20-23nt,R4819minus_20-32nt,R4819minus_27-32nt,R4869_27-32nt,R4869minus_20-23nt,R4869minus_20-32nt,R4869minus_27-32nt,R4870_27-32nt,R4870minus_20-23nt,R4870minus_20-32nt,R4870minus_27-32nt,R4902_27-32nt,R4902_37-43nt,R4903_27-32nt,R4903_37-43nt
YDR445C_mRNA,20.19,9.13,13.38,9.56,5.39,2.39,310.11,7.32,13.04,8.46,5.92,8.68,3165.93,39188.76,0,300.2,1980.26,1744.96,45310.12,0,829.18,5379,317.17,0,78.2,203.13,531.62,0,168.72,538.22,1169.4,20241.5,1329.13,9477.94
YDR455C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YDR461C-A_mRNA,6.97,5.2,13.03,11.67,17.45,13.59,0,17.37,0,6.69,6.55,5.62,0,0,24.01,20.21,0,22.18,0,0,133.64,850.73,0,0,0,0,0,29.17,19.46,0,48.48,0,0,0
YDR464C-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YDR467C_mRNA,0,0,0,0,2.55,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YDR476C_mRNA,90.02,106.05,112.37,118.52,98.4,121.1,153.95,81.29,70.71,117.21,120.23,112.46,160.93,447.19,48.27,51.71,69.71,66.36,0,65.27,54.95,0,63.39,66.11,141.95,262.18,102.92,63.96,67.57,74.81,184.64,0,13.37,0
YDR491C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YDR509W_mRNA,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YDR510C-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YDR514C_mRNA,16.23,22.46,15.77,23.8,23.11,21.28,0,17.21,25.69,19.1,16.37,19.96,0,0,18.88,15.89,0,22.61,0,35.09,29.55,0,55.15,0,49.07,126.34,7.19,14.33,11.47,5.72,23.54,0,28.63,0
YDR521W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YDR524C-A_mRNA,21.58,15.21,126.02,0,155.52,0.33,100.89,210.51,116.32,183,279.43,105.86,310.91,263.81,0,0,0,0,582.68,0,0,0,0,8.02,0,0,0,0,0,0,0,1906.48,0,213.07
YDR524C-B_mRNA,251.34,289.18,193.88,405.29,320.09,331.64,208.39,136.37,100.51,212.71,216.58,244.82,238.87,0,624.02,935.94,2594.22,784.38,0,765.76,838.11,1226.49,1130.97,295.57,413.89,592.86,1438.8,740.92,860.36,1102.6,807.68,0,1152.41,0
YDR524W-C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YDR526C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YDR535C_mRNA,0,0,0,0,0,0,0,0,0,1.64,1.15,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YDR535C_pre-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YDR537C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YDR541C_mRNA,4.98,4.02,1.79,5.56,3.4,2.43,4.04,1.24,9.95,1.43,4.01,3.21,0,0,8.68,7.3,0,0,0,0,0,0,0,108.88,66.79,0,8.82,0,0,0,0,0,0,0
YDR543C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YDR544C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YDR545C-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEL004W_mRNA,23.44,21.15,26.99,17.45,25.06,25.62,0,12.47,10,24.02,26.22,33.47,62.46,0,17.43,17.11,15.33,3.98,0,21.6,18.18,0,15.68,0,0,0,16.24,14.11,14.12,14.1,34.81,0,0,0
YEL006W_mRNA,35.91,33.39,39.02,56.97,34.24,48.45,34.89,20.09,12.52,64.97,46.19,57.58,46.94,0,28.05,26.23,16.46,0,69.72,61.81,65.04,81.96,0,0,0,0,3.17,18.93,15.15,7.57,49.82,0,0,0
YEL041W_mRNA,5.28,3.2,6.61,5.13,12.13,4.93,8.95,1.83,2.45,5.64,4.2,6.81,18.35,0,2.14,1.8,0,8.77,0,0,0,0,0,0,0,0,1.08,2.6,1.73,0,0,0,0,0
YLR249W_mRNA,3884.17,4735.55,4677.93,3684.58,4176.05,4243.31,3336.57,4060.91,4364.94,4383.99,4259.01,4735.4,4504.98,2217.11,2658.14,2700.29,2896.24,4382.58,1497.16,2956.18,3003.83,3229.68,2940.59,3813.08,3508.27,3000.71,3955.88,2826.17,3070.38,3536.01,4204.41,1275.67,4126.35,1186.2
YLL012W_mRNA,21.18,24.37,19.05,20.7,19.3,23.25,14.34,20.25,17.64,24.41,28.47,28.18,26.45,25.87,12.33,10.38,0,8.43,0,0,0,0,11.07,0,47.46,122.11,27.1,24.95,29.96,39.82,24.57,0,99.62,0
YLR020C_mRNA,22.42,28.49,24.03,18.84,21.84,20.36,20.2,24.81,21.3,23.54,26.74,23.49,8.87,0,33.06,27.83,0,31.1,0,66.6,56.07,0,7.43,0,0,0,36.7,42.67,61.96,100.17,98.89,0,6.26,0
YEL008C-A_mRNA,17.84,9.46,16.43,21.25,23.83,34.8,0,9.49,19.01,18.27,52.43,35.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEL008W_mRNA,0,1.27,0,0,0,0,0,0,0,0,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEL009C-A_mRNA,4.28,7.3,2.11,0,6.69,5.97,15.9,0,6.52,6.58,7.89,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEL010W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEL014C_mRNA,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEL018C-A_mRNA,0,0.51,0,0,1.87,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEL020C_mRNA,7.43,8.62,5.46,6.91,9.77,8.45,2.68,0.82,5.5,7.61,7.99,7.72,70.08,0,3.84,4.85,10.12,0,0,0,0,0,0,0,0,0,7.8,0,3.11,9.31,0,145.61,34.93,0
YEL020C-B_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEL023C_mRNA,0.35,0,0.4,0.77,0.32,0.34,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEL025C_mRNA,7.4,6.95,8.52,9.08,7.79,11.39,6.77,4.99,4.45,9.29,8.74,9.01,8.33,12.18,9.09,8.21,5.11,6.64,0,0,0,0,5.23,0,0,0,8.37,0,0,0,21.28,0,0,0
YEL028W_mRNA,0,0.56,0,0,0,0,0,0,0,0,0.61,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEL030C-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEL032C-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEL034C-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEL043W_mRNA,12.76,11.55,12.78,19.94,14.87,17.67,3.32,10.18,10.2,14.5,16.05,15.47,38.23,0,15.46,13.01,0,12.99,52.72,14.74,12.41,0,25.6,53.76,68.71,91.77,19.28,23.09,36.61,63.3,0,0,0,0
YEL045C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,10.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEL050W-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEL053W-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEL057C_mRNA,2.12,1.68,0.97,2.84,0,2.48,0,0,0,0.65,2.28,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18,9.55,0,0,0,0
YEL067C_mRNA,0.96,0.95,0,2.14,0.87,0,0,3.82,2.55,2.94,1.54,2.47,28.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEL068C_mRNA,44.96,33.72,31.06,29.36,27.73,44.54,17.98,27.6,18.44,26.57,34.22,27.67,0,164.15,0,21.48,135.7,0,0,0,0,0,11.57,0,0,0,32.67,0,15.51,46.81,0,0,0,0
YEL073C_mRNA,14.76,13.98,20.23,75.34,37.13,37.02,0,5.61,0,42.11,45.34,41.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.64,0,0,0,78.25,0,0,0
YEL074W_mRNA,0,2.04,0,0,18.71,10.69,0,0,0,0,0,7.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEL075C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEL075W-A_mRNA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEL076C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEL076C-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEL076C-A_pre-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEL077C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEL077W-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YBL060W_mRNA,10.33,13.19,8.72,8.85,11.92,14.45,4.48,4.12,8.26,12.44,10.93,12,20.65,0,14.44,17.56,33.79,0,0,3.98,3.35,0,0,0,0,0,15.45,19.49,19.5,19.42,0,0,0,0
YER041W_mRNA,4.25,5.48,5.26,7.39,6.6,7.99,0,5.03,2.52,8.95,5.59,8.33,0,0,0,0,0,14.04,0,0,0,0,2.63,0,0,0,1.49,0,1.19,3.55,26.3,0,0,0
YER006C-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YER010C_mRNA,50.36,34.66,26.09,36.56,45.11,44.22,49.09,30.14,40.26,43.21,33.4,42.23,41.93,0,38.81,52.39,123.49,74.81,0,0,8.12,51.25,42.11,14.66,8.99,0,57.48,80.35,72.53,56.8,163.55,0,0,0
YER023C-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YER034W_mRNA,19.88,24.72,17.74,38.84,24.44,19.39,12.92,11.9,21.19,14.51,19.24,14.1,29.79,0,46.01,50.33,73.11,18.98,0,45.62,38.4,0,83.1,0,0,0,53.97,44.7,55.92,78.46,0,0,0,0
YER038W-A_mRNA,5.11,0,1.47,0,0,4.98,0,0,3.4,4.9,1.37,4.94,0,0,0,0,0,0,0,73.05,61.5,0,0,0,0,0,0,0,0,0,0,0,0,0
YER039C-A_mRNA,1.73,4.29,1.13,11.57,1.57,5.05,0,0,9.2,3.98,3.71,4.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YER046W-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YER053C-A_mRNA,170.26,166.05,113.12,85.68,133.64,123.43,69.98,147.69,147.07,102.37,112.17,131.97,228.59,638.47,24.95,26.14,33.01,128.54,141.02,138.53,116.63,0,67.53,0,0,0,127.13,22.63,15.1,0,74.93,0,0,0
YER066C-A_mRNA,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YER067C-A_mRNA,1.41,0,0,0,0,0,0,0,0,0,0,0,70.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YER068C-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YER076C_mRNA,12.77,14.43,13.12,18.51,17.61,12.8,13.46,6.89,5.52,18.04,25.99,16.92,0,40.6,12.82,10.79,0,0,0,0,0,0,0,0,0,0,17.93,31.15,25.98,15.57,0,0,0,0
YER076W-A_mRNA,2.02,0,0.78,1.51,2.46,3.95,0,0,10.78,5.18,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YER077C_mRNA,13.42,11.46,18.02,11.14,10.97,10.07,15.65,8.92,10.08,9.25,11.47,12.43,0,0,32.05,26.97,0,13.14,88.96,39.72,33.44,0,0,0,0,0,25.99,11.69,10.4,7.76,0,0,0,0
YER078W-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YER079C-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YER079W_mRNA,20.63,15.08,16.97,20.69,18.41,16.43,10.94,15.12,15.71,9.7,13.13,9.78,0,0,15.61,19.71,41.3,26.8,0,77.41,65.17,0,0,0,0,0,11.93,4.74,3.16,0,0,0,0,0
YER084W_mRNA,1.9,0,1.46,0,0,2.47,0,0,3.37,2.91,4.08,4.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.27,14.19,0,0,0,0,0
YER084W-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YER085C_mRNA,1.56,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7,7.8,0,0,0,0,0
YER087C-A_mRNA,0,0,0,0,0,1.95,0,0,0,5.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YER088C-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.12,0
YER088W-B_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YER090C-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YER091C-A_mRNA,0.86,0,0,0,0,0,0,0,0,0,1.84,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YER097W_mRNA,0,1.33,0,0,0,1.83,0,0,5.23,0,1.36,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YER107W-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YER109C,2.1,4.19,2.25,3.36,1.92,4.11,3.91,0.6,0,1.62,2.75,4.07,0,0,9.81,8.25,0,0,0,0,0,0,0,0,0,0,4.26,4.93,4.44,3.39,0,0,0,0
YER119C-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YER121W_mRNA,0,1.71,1.98,0,1.57,5.03,0,6.86,0,2.64,3.7,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YER133W-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YER134C_mRNA,53.87,42.47,49.74,45.95,57.15,65.23,100.27,63.61,43.86,72.7,49.22,58.39,102.76,0,223.71,188.28,0,248.85,0,23.63,19.87,0,163.41,0,77.65,159.44,272.03,46.25,54,69.61,276.78,0,348.25,0
YER135C_mRNA,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.02,83.1,0,0,0,0,0,0,0,0
YER137C_mRNA,8.66,8.61,4.65,5.16,2.1,3.38,0,16.12,0,5.32,6.21,3.72,0,204.81,16,13.47,0,22.04,0,39.67,33.4,0,0,0,0,0,0,0,0,0,0,0,0,110.28
YER137W-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.85,354.58,0,0,0,0,0,0,0,0,0,0,0,0
YER138C_pre-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YER138W-A_mRNA,6.89,2.28,2.64,0,2.09,6.72,0,0,0,7.05,11.11,13.33,0,0,0,0,0,0,0,0,0,0,0,0,24.25,63.52,0,0,0,0,0,0,0,0
YER145C-A_mRNA,0,0,0,0,0,2.28,0,0,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YER147C-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YER148W-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YER152C_mRNA,45.39,62.53,43.09,39.46,50.15,55.15,36.08,51.36,55.15,44.98,37.56,44.7,161.36,118.44,98.03,109,173.28,80.34,52.32,11.64,23.46,85.43,88.63,8.84,5.42,0,68.78,42.94,48.07,56.93,32.78,0,0,286.98
YER152W-A_mRNA,0,0,0,0,0,0,0,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YER156C_mRNA,200.61,195.73,225.29,189.79,196.55,175.42,174.14,178.67,184.17,158.74,165.3,190.13,211.34,331.77,193.13,209.37,293.96,170.6,109.92,178.52,252.76,645.83,194.58,221.91,136.14,0,234.78,182.89,336.89,644.22,91.6,0,169.11,133.98
YER158C_mRNA,6.27,4.43,6.05,4.97,6.63,8.29,7.89,6.46,7.55,5.59,3.7,6.26,0,0,1.88,7.92,39.67,0,0,9.34,7.86,0,0,85.1,52.21,0,7.64,11.44,13.73,18.25,11.26,0,0,0
YER158W-A_mRNA,3.48,0,0,3.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YER160C_pre-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YER165C-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YER172C-A_mRNA,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YER175W-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YER181C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YER186C_mRNA,1.37,0,0,1.53,1.24,1.33,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YER187W_mRNA,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YER188C-A_mRNA,0.73,0,0,1.64,1.34,0,0,0,0,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YER188W_mRNA,2.48,0.41,0.95,6.46,7.53,1.61,0,1.65,0,0.63,1.33,2.66,0,0,3.83,9.67,40.52,0,0,0,0,0,0,0,0,0,0,0.7,2.09,0,0,0,0,0
YER189W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YER190C-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YER190C-B_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKL065C_mRNA,127.77,90.59,93.56,133.4,90.97,106.98,63.63,85.95,70.45,85,90.02,98.53,107.6,231.14,132.34,122.3,72.03,81.04,51.05,146.08,122.98,0,0,290.23,251.36,189.64,64.74,60.56,58.78,55.22,127.19,0,13.81,0
YMR040W_mRNA,1.7,1.69,2.61,5.06,4.13,5.53,0,0,0,3.48,5.48,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL072C_mRNA,288.55,378.02,348.07,241.07,427.37,487.81,221.88,270.26,381.57,442.54,372.47,440.47,143.04,195.3,259.75,257.18,243.06,168.29,115.03,391.37,361.38,201.74,221.02,0,0,0,200.25,247.43,206.36,124.22,245.26,1019.33,450.58,105.16
YDL120W_mRNA,55.36,66.1,72.85,74.19,72.04,74.07,75.39,79.95,84.31,67.25,65.2,94.55,126.42,124.59,64.96,70.11,103.44,154.42,0,48.37,61.09,128.78,167.54,202.12,202.9,204.25,102.1,53.33,86.98,154.62,39.14,0,327.29,0
YFR007W_mRNA,10,13.04,6.75,14.64,14.45,14.81,0,5.51,11.03,8.48,12.98,8.45,20.67,40.56,16.02,13.48,0,8.78,0,15.88,13.37,0,0,0,0,0,14.66,15.56,12.98,7.78,0,0,0,0
YFL002W-A_pre-mRNA,0.82,0.07,0.16,0,0.26,0.5,0,0,0,0,0.74,0.52,0.54,0,1.01,0.85,0,0,0,0.17,0.14,0,2.99,0,3.6,9.23,2.33,0,0,0,0.17,0,0,0
YFL012W_mRNA,1.78,0,1.37,0,0,0,0,0,3.16,0.91,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0
YFL012W-A_mRNA,0,0,0,0,0,0,0,2.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL013W-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL015C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL015W-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL019C_mRNA,0.67,0,0,0,0,0,0,0,0,0,0.72,2.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL021C-A_mRNA,0,0,0,0.81,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL031C-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL032W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.71,0,0,0,0,0,0,0,0,0,0,0
YFL034W_mRNA,8.02,8.44,7.65,7.17,10.02,11.85,17.88,5.95,7.33,7.22,9.61,9.46,32.06,26.8,4.28,3.6,0,23.35,0,13.25,11.16,0,0,56.3,34.57,0,8.12,3.9,2.6,0,2.13,0,0,0
YFL040W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL041W-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL042C_mRNA,8.12,6.96,6.09,8.86,11.7,5.53,7.37,4.52,5.04,8.42,6.91,8.78,3.78,22.13,5.28,5.93,9.27,12.03,0,0,0,0,41.08,33.14,20.33,0,8.03,9.47,7.67,4.26,21.04,0,0,0
YFL051C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL052W_mRNA,2.95,2.17,3.07,1.62,6.62,5.2,6.3,1.93,1.29,4.09,1.3,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,0,0,0,31.46,307.96,27.34,0
YFL054C_mRNA,1.09,1.99,1.47,2.44,0.66,2.84,0,0.73,0.97,2.24,1.37,2.58,0,0,6.78,5.71,0,0,0,0,0,0,0,0,0,0,0,2.06,1.37,0,0,0,0,0
YFL056C_mRNA,3.46,2.04,2.22,7.78,6.47,6.62,0,0,0,5.35,2.18,4.58,34.7,0,0,2.89,14.24,0,0,0,0,0,0,0,0,0,0,0,0,0,32.31,0,0,0
YFL063W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
